KID,Name,File_names,Redshift,PSF,INC,Re,Re_err,Rgas,Rgas_err,SFR,SFR_err,Mstar,Mstar_err,Mgas,Mgas_err,Mbar,Mbar_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err
KROSS,U-zvipe_z1_4563,U-zvipe_z1_4563,0.900588564023376,0.61955201625824,61.4617235325315,5.3542953,2.0909193,34.41452736556206,14.674521009006874,11.674573619724764,0.5837286809862381,10990815898.6893,5064892119.211659,4185245910.3080406,853647983.1898515,15176061808.99734,11760710754.398804,108.11479388184614,20.162926069117955,126.51943168381916,18.207988542981195,143.7464935431682,15.487981899404156
KROSS,U-zvipe_z1_4742,U-zvipe_z1_4742,0.839300010497685,0.817840039730072,67.1911028811531,2.9701536,1.1598821,9.478338504689455,3.9514275814577857,6.197724461315939,0.3098862230657969,4932082759.28527,2272849197.8273134,2422835642.806341,494176053.1671919,7354918402.091611,5495049853.867735,93.30324701836844,26.19879028584586,104.19976517892096,18.794661285072053,118.02882967937002,20.20297333331853
KROSS,U-zvipe_z1_4766,U-zvipe_z1_4766,0.807178246924748,0.85589200258255,48.3168268360691,3.180804,0.9542412,13.274872006504578,5.578154118809854,3.3482543923035792,0.1674127196151789,6039904641.5922,2783366194.28212,1837066593.94876,374699108.8172283,7876971235.54096,6313102387.109645,83.95037524818059,20.479188139487725,75.01745744648949,15.646354310325124,86.454864162926,27.162338794845105
KROSS,U-zvipe_z1_4773,U-zvipe_z1_4773,0.857262318401921,0.85589200258255,30.3818103768608,1.6582869,0.4974861,7.861623885318956,3.299316174100799,3.937919122504377,0.1968959561252188,4977719809.20375,2293880096.407258,1942374649.7334204,396178360.8810872,6920094458.93717,5343268080.385489,129.06438695433243,27.450480611778254,125.43975598425212,23.84022683198596,121.01711449366006,23.454415964402944
KROSS,U-zvipe_z1_4774,U-zvipe_z1_4774,0.97327885380266,0.627757966518402,44.639954836992,2.7743428,0.83230287,7.162157752417204,2.9870017585589084,25.63069425944163,1.281534712972081,8730315361.03068,4023186802.318286,6054073560.429059,1234825320.266125,14784388921.45974,10624039390.84068,72.54951511974886,18.747852671788653,72.27650814484994,10.16465340282217,63.36912891215216,11.445171941290877
KROSS,U-zvipe_z1_4777,U-zvipe_z1_4777,0.915145176632237,0.627757966518402,59.0848416545945,3.2386749,1.264743,10.374418421975808,4.30736740397589,18.55358576077919,0.9276792880389594,11195155145.2209,5159057670.608709,5350161190.611506,1091251133.9119754,16545316335.832403,12407889566.36428,86.1235994615648,21.285302353130486,118.83500934936076,18.729887504757087,146.40338029532492,29.06959179557968
KROSS,U-zvipe_z1_4780,U-zvipe_z1_4780,0.878041145607513,0.627757966518402,47.9429820703986,3.1073668,1.2134656,8.116531475740738,3.3671501169173723,26.16512489370052,1.308256244685026,11722758322.9585,5402192775.556912,6369732313.704699,1299209000.5150487,18092490636.6632,13341534860.980074,140.01919474665854,20.438460635844542,153.57849299336843,23.455358354166503,172.90255908834152,18.49814538370731
KROSS,U-zvipe_z1_4857,U-zvipe_z1_4857,0.895036504942209,0.69335800409317,43.7633427482989,3.7270985,2.2362592,6.320150864960664,2.6222868061251896,15.542004511628628,0.7771002255814314,7816824443.48696,3602223245.8465257,4444077152.688641,906440705.2772667,12260901596.175602,8991805498.304798,97.68648294702544,25.50756574485508,113.75163468844768,24.026593863526248,135.91502498096676,31.93501091609507
KROSS,U-zvipe_z1_4958,U-zvipe_z1_4958,0.802183513199603,0.465013980865479,60.0334021625428,1.7474563,0.6824035,10.46134690348936,4.338779495983976,8.814004025438333,0.4407002012719166,9484839655.18351,4370893850.314982,3372104927.4821906,687794800.7733986,12856944582.6657,10066443012.62821,141.05572407401473,25.39103005869344,151.1614076345178,22.74818751853648,149.2344015742633,25.08434982858474
KROSS,U-zvipe_z1_5083,U-zvipe_z1_5083,0.988869292668872,0.465013980865479,65.5260297678872,4.716829,1.8419807,34.511802859791324,14.775213857821683,21.45030850607449,1.0725154253037243,15740932421.2677,7253885908.418295,6390863128.04599,1303519056.6505454,22131795549.31369,16988822355.076128,103.71193944807132,26.39029008353096,123.79953909213684,21.21978897208666,145.31254408411925,26.38465891849816
KROSS,U-zvipe_z1_5101,U-zvipe_z1_5101,0.80424979133941,0.85589200258255,69.5156585323874,5.7033997,2.227249,27.192381005933726,11.39090239966582,15.07416329533733,0.7537081647668664,6683905896.82086,3080140966.276894,4055989597.4923954,827283961.3905632,10739895494.313255,7818289432.639545,94.98333100609172,16.639750236182415,95.48131968553614,17.68706164373595,109.56261218901808,24.92494961184836
KMOS3D,COS4_04519,COS4_04519_K,2.2285,0.38976,25.3880878025585,2.4420667311447084,0.0676004631458742,2.6666422556795863,1.107526827646109,453.7839,45.37839,40738027780.41122,4073802778.041122,40670734646.976135,7169201003.608822,81408762427.38736,57564707626.82897,220.01538552679068,41.34716571055554,210.6358487787234,49.29645597565329,210.6358487787234,49.29645597565329
KMOS3D,COS4_05656,COS4_05656_YJ,0.79798,0.42309,24.0665920052157,2.384789228633021,0.0231532934818739,2.5026167805964947,1.0369254524685858,124.72648,12.472648,47863009232.2638,4786300923.22638,19726119911.758385,7936137654.18779,67589129144.02219,51768595301.98632,247.97305022979504,37.83027923805341,233.1841365454241,45.47848852587172,262.4568741505858,44.48062193705769
KMOS3D,COS4_06487,COS4_06487_YJ,0.9068795,0.42309,24.0665920052157,4.0061466298125,0.0321133998381763,3.431445323599649,1.4326056610361166,30.913342,3.0913342,75857757502.91852,7585775750.291852,11072399198.282433,12086792993.88231,86930156701.20096,76661577060.33522,473.5578390768918,75.99872630066696,490.4689400780544,76.92818829956023,490.4689400780544,76.92818829956023
KMOS3D,COS4_07901,COS4_07901_YJ,0.87844,0.62154,72.80844465246719,5.513158982155697,0.1113769491344585,7.538998915661241,3.1616898074415785,8.843771,0.8843771000000001,6606934480.075964,660693448.0075965,3177280413.256604,990299964.8454944,9784214893.33257,7331213681.818359,59.230267311237625,20.0850759381858,53.85812695215736,19.85025865866195,53.85812695215736,19.85025865866195
KMOS3D,COS4_10344,COS4_10344_H,1.5148,0.4064,24.3420657429342,2.3709429935177986,0.0868477287002856,2.9765797836496,1.2439750569261725,137.07594,13.707594,9120108393.559114,912010839.3559114,16285889067.657722,1499278252.8505046,25405997461.216835,18665651872.73996,184.0608280629108,15.642251299662586,185.3260200814083,8.131371500479782,185.3260200814083,8.131371500479782
KMOS3D,COS4_11696,COS4_11696_H,1.51704,0.44216,22.6688856182235,1.363559043680238,0.0347403578007704,2.6174130233633446,1.0850739211067593,40.399155,4.0399155,17782794100.38923,1778279410.0389228,9977199663.626144,2831497616.4807487,27759993764.015373,20390494823.43917,168.0205109068285,26.66007935220733,165.38154410698058,24.346396550760996,156.61569128154116,34.31214822953151
KMOS3D,COS4_12056,COS4_12056_H,1.5999,0.37863,25.1886598369554,5.718108623307474,0.18249282840343,2.9360277945445863,1.222067583694527,9.332543,0.9332543,5128613839.913659,512861383.9913659,3742975610.224913,776587996.6392024,8871589450.138573,6349216198.688818,157.1075956056716,26.20910718104892,157.1075956056716,26.20910718104892,157.1075956056716,26.20910718104892
KMOS3D,COS4_12476,COS4_12476_H,1.51431,0.47734,63.66413439673258,1.9366886091621875,0.0434235114161925,3.5656331370256615,1.4915042878033682,56.83476,5.683476000000001,11220184543.019651,1122018454.3019652,10831494791.024612,1799020522.6916666,22051679334.044266,15595314058.63346,165.41993126958573,31.16567062857158,172.77179138705296,25.90598881533656,172.77179138705296,25.90598881533656
KMOS3D,COS4_13701,COS4_13701_K,2.16639,0.41532,53.32765471682601,4.0827160260498605,0.1018557012735932,5.175450862449618,2.1534496424664162,82.74938,8.274937999999999,43651583224.016655,4365158322.401666,17315961964.977318,7285527470.50632,60967545188.99397,46960656476.8402,158.80214927233956,18.467761844720783,123.91520760840642,13.861839726773043,123.91520760840642,13.861839726773043
KMOS3D,COS4_16172,COS4_16172_YJ,1.03041,0.47759,26.0089645249756,7.151529605546435,0.041434122859481,8.071109489632422,3.371277792168563,96.15455,9.615455,54954087385.76248,5495408738.576248,18589638092.19849,9017051848.502468,73543725477.96097,58013156824.99045,397.5773186035912,67.35606614816467,443.8030679388901,81.77338700194848,443.8030679388901,81.77338700194848
KMOS3D,COS4_16986,COS4_16986_YJ,0.90567,0.3637,24.0538589115136,0.754384022709346,0.0321014477748657,1.629138335596433,0.6759787266072879,9.332543,0.9332543,1318256738.5564048,131825673.85564049,2221612655.620989,194793397.6354439,3539869394.177394,2583285431.454432,113.57682831630136,29.35552746298256,105.2166361971612,24.07937093797331,95.39603295675262,20.08850419750313
KMOS3D,COS4_17162,COS4_17162_H,1.65516,0.45325,58.44631522581855,1.9545527390568604,0.0434345053123746,3.496690952044833,1.451575891966407,113.22691,11.322691,9549925860.214369,954992586.0214368,15183756333.834225,1567543850.3665376,24733682194.04859,17937322552.177124,165.13764088134553,25.41968053681447,202.33064680765577,19.769364555063195,436.5329209690836,18.167400074420176
KMOS3D,COS4_17519,COS4_17519_H,1.70782,0.47403,23.9657656572344,3.4023546265670315,0.0520768565290872,2.5159452272918332,1.0439087828873497,114.06194,11.406194,23988329190.194942,2398832919.0194945,18241668334.594044,3968029815.0200434,42229997524.78899,30136330250.4882,283.74942496118143,53.9336535374746,297.43335055639795,55.72345679112797,297.43335055639795,55.72345679112797
KMOS3D,COS4_17628,COS4_17628_YJ,0.90736,0.47058,41.7781068497623,4.360037149328982,0.0240886030349667,5.594992865006746,2.325154833941255,52.450047,5.245004699999999,58884365535.55884,5888436553.555883,13626041217.306036,9508775949.794567,72510406752.86487,60440363200.27397,191.50786378258317,21.686932118672853,197.0392936818732,39.939280725658335,197.0392936818732,39.939280725658335
KMOS3D,COS4_17657,COS4_17657_YJ,0.89962,0.41555,25.118914222365,3.884981246571862,0.0240308118344651,4.2325055646374095,1.7617414024089202,31.84986,3.1849860000000003,20417379446.69532,2041737944.669532,8130119824.886495,3215073789.740051,28547499271.58181,21976538213.225227,127.50595254536763,20.753637792462023,104.9187221166586,22.81194692820697,104.9187221166586,22.81194692820697
KMOS3D,COS4_18064,COS4_18064_H,1.65341,0.41258,23.846375831267,1.8677216716248584,0.0260612326273236,4.0818063859044,1.7177723609985414,22.908678,2.2908678,8912509381.33744,891250938.133744,6631775395.324638,1393739705.1845033,15544284776.66208,11109152459.412066,355.95651981401835,52.738589662972224,340.60348689229727,30.717319196367058,340.60348689229727,30.717319196367058
KMOS3D,COS4_18435,COS4_18435_H,1.42947,0.4595,54.36765886007138,2.7900763582444004,0.0346593336427875,4.35132578889966,1.8100048274270657,25.880526,2.5880526,23442288153.19918,2344228815.319918,8321935291.34303,3683435807.567417,31764223444.54221,24875600110.367653,189.4897932745384,24.174828632376872,176.82402725846126,34.01669740647452,176.82402725846126,34.01669740647452
KMOS3D,COS4_18969,COS4_18969_H,1.4048,0.49598,22.0235230613306,5.020475675370242,0.0605919478061925,5.677674818522479,2.359164382129019,26.707481,2.6707481,34673685045.2531,3467368504.52531,9138074882.075409,5466575183.888407,43811759927.32851,35857619095.07972,79.03729096025297,19.7169698549208,70.88307366069058,13.761846594887334,70.88307366069058,13.761846594887334
KMOS3D,COS4_19066,COS4_19066_YJ,0.92675,0.41241,23.3200432861149,4.716431027846063,0.048456483162802,4.666726108866042,1.9514886500019024,14.464424,1.4464424,20892961308.54041,2089296130.8540409,5505658795.708322,3212685294.1683936,26398620104.24873,21606205382.133324,304.5598802383998,34.05677357509148,304.5598802383998,34.05677357509148,304.5598802383998,34.05677357509148
KMOS3D,COS4_19648,COS4_19648_YJ,0.88931,0.7262,22.9020644736456,4.53490585118953,0.0239519675238883,4.429678516572352,1.8450645922892557,43.436573,4.3436573,42657951880.15934,4265795188.015934,11395725471.117666,6830320829.370925,54053677351.27701,44153860732.93104,292.5563317557061,47.46337845139261,297.2312227019749,27.837960734980904,297.2312227019749,27.837960734980904
KMOS3D,COS4_19667,COS4_19667_YJ,0.89123,0.39797,27.6707468741647,3.0118295731119384,0.02396681357914,3.412635086994411,1.426656381475206,16.484999,1.6484999,14454397707.45928,1445439770.745928,5323289826.746799,2224249375.097453,19777687534.20608,15403474532.22649,198.3549769839324,44.34639074695534,198.50842141459304,55.69756665854489,198.50842141459304,55.69756665854489
KMOS3D,COS4_19680,COS4_19680_K,2.16603,0.39956,35.6826742282672,2.4615748012935565,0.0424409448498889,3.7262208616272083,1.5460623654661134,128.86792,12.886792,70794578438.41373,7079457843.8413725,23575973263.41954,12004676562.74317,94370551701.83328,74617014491.26859,149.94148297023526,25.56331657126473,133.33333557227746,20.568124951386103,133.33333557227746,20.568124951386103
KMOS3D,COS4_20449,COS4_20449_H,1.65593,0.47305,37.27650634325876,3.466041950515844,0.0694945754489392,6.110705358652978,2.5498943632344604,13.182568,1.3182568,10964781961.43183,1096478196.143183,5207061382.224825,1688902841.772359,16171843343.656654,12138366105.040577,81.01463931737972,18.915660387015382,82.02594180898161,24.57055146226482,82.02594180898161,24.57055146226482
KMOS3D,COS4_20595,COS4_20595_H,1.65469,0.45843,24.3383018411956,2.54527603333417,0.034747795676917,3.0247423037332766,1.2586630049748697,17.782795,1.7782794999999998,12022644346.174131,1202264434.6174133,6173018793.253719,1869611522.9728768,18195663139.42785,13514811803.959995,193.89823555162653,26.64642022109552,175.32276327487295,39.63451268762289,175.32276327487295,39.63451268762289
KMOS3D,COS4_21570,COS4_21570_K,2.17125,0.41576,71.50747599297598,2.274001708757639,0.033940324011308,4.826612852376559,2.028964538995764,17.782795,1.7782794999999998,19952623149.688828,1995262314.9688828,6914191729.184848,3167298371.8289595,26866814878.87368,21116657354.35953,137.67116225032743,32.05002459473544,331.922046247168,36.63722462608792,331.922046247168,36.63722462608792
KMOS3D,COS4_23070,COS4_23070_YJ,0.83691,0.4619,49.89257614172891,2.0773095738278404,0.015677808104361,3.5975938561367085,1.4948784841051874,30.433987,3.0433987,2691534803.9269137,269153480.3926914,4675113842.239926,415019075.34771216,7366648646.16684,5394538816.122585,153.94509061096136,25.74804682372934,156.10542068401108,22.205950154177074,133.95737805611887,21.216448006154405
KMOS3D,COS4_23890,COS4_23890_YJ,0.8521,0.71767,24.922762262322,7.961836745546322,0.0472980400725524,6.057875486679643,2.529927920844578,25.21822,2.521822,67608297539.19819,6760829753.919819,9623794206.770073,10707665988.40356,77232091745.96826,68289818502.34348,366.3191175688007,62.88965369100088,366.3191175688007,62.88965369100088,366.3191175688007,62.88965369100088
KMOS3D,COS4_24738,COS4_24738_H,1.58875,0.45926,23.7598914842281,2.7113350641969225,0.1303526473171597,3.3779436382210437,1.4086451797129187,14.125375,1.4125375,10471285480.508986,1047128548.0508986,5304763776.11983,1612654714.5640738,15776049256.628817,11738327748.651058,205.90885602834632,41.48988522637722,197.30852760716505,34.633986190628114,197.30852760716505,34.633986190628114
KMOS3D,GS4_00984,GS4_00984_YJ,0.73229,0.43656,23.5857163781111,4.543161605485583,0.1422076944056442,3.738778952923146,1.559008075988055,2.9519167,0.29519167,3019951720.402019,301995172.0402019,1384355188.1687768,435179153.89270544,4404306908.570796,3322129991.5218434,167.460005521973,25.98934304191648,167.460005521973,25.98934304191648,167.460005521973,25.98934304191648
KMOS3D,GS4_01962,GS4_01962_H,1.34238,0.37088,48.20829865681522,1.5528136112709872,0.0517604537090329,3.352188856101636,1.396838362851382,4.168694,0.4168694,2884031503.126612,288403150.3126612,2091927585.1412084,421575014.3772731,4975959088.26782,3562835771.19427,139.00581095467297,22.363943594845207,137.20081448735505,16.940246489953314,117.16579070363235,14.930217865062495
KMOS3D,GS4_05881,GS4_05881_YJ,0.99027,0.48125,25.225834821766,6.824520221459772,0.1067614475077942,4.626237828600137,1.920903602391256,18.809767,1.8809767,6025595860.743568,602559586.0743568,4760942763.228967,922747928.0836856,10786538623.972534,7679477942.656798,359.4376608655399,49.829631035226136,384.53334773146753,43.976908632770346,384.53334773146753,43.976908632770346
KMOS3D,GS4_09989,GS4_09989_YJ,0.83193,0.55327,28.6818876375408,2.347220223536292,0.0234722022353629,2.5786277619589058,1.0714836572263318,12.604177,1.2604177,4466835921.509635,446683592.15096354,3382183191.498474,674280046.3922507,7849019113.008109,5602837342.859744,122.3216281103332,23.48544150644992,100.9122079259821,18.30637838778755,100.9122079259821,18.30637838778755
KMOS3D,GS4_10566,GS4_10566_YJ,0.99645,0.44123,51.462070441208205,1.620214670954282,0.0164488799081652,2.811475448985231,1.17256976537193,6.8495584,0.6849558400000001,7943282347.242822,794328234.7242823,3042909772.0041776,1183129907.4113607,10986192119.247,8506176246.033111,173.26285858832156,26.70466322981158,165.68411728981866,20.30566280835992,165.68411728981866,20.30566280835992
KMOS3D,GS4_10784,GS4_10784_H,1.38137,0.4513,21.6164486462279,2.8446015937563742,0.0605234381650292,3.313439924842736,1.386456237315985,18.338367,1.8338367,12022644346.174131,1202264434.6174133,6045330185.239098,1858733254.7334385,18067974531.41323,13456968236.685251,143.73165659534595,27.974429900559564,150.4170205841358,44.461449015105806,150.4170205841358,44.461449015105806
KMOS3D,GS4_15836,GS4_15836_H,1.57824,0.37894,26.5258038342536,3.119716718529021,0.034760074858262,2.5341322383612086,1.0551241313659965,58.839184,5.8839184,37153522909.71728,3715352290.971728,14048587551.59372,6022019557.59815,51202110461.311,39720864502.14397,462.77074351875336,107.17651505180042,437.48063221690944,69.82593120806526,437.48063221690944,69.82593120806526
KMOS3D,GS4_16776,GS4_16776_H,1.61291,0.38994,25.6442051202192,1.9725890611652672,0.0260694589581312,3.449876014718362,1.4310303174197956,44.666145,4.4666145,11748975549.395304,1174897554.9395304,9786139957.513617,1875719434.082931,21535115506.90892,15290747585.658892,182.50997692569945,49.67537941096116,191.0047752902977,32.91813205576869,215.12146292931425,49.936385287968655
KMOS3D,GS4_17069,GS4_17069_YJ,0.979,0.50922,45.78543254637474,1.965587826470044,0.0081899492769585,2.964466673786796,1.2312214406606126,42.06191,4.2061910000000005,15848931924.611109,1584893192.4611108,9000811827.83481,2508837939.5050545,24849743752.44592,18226443885.493637,130.84408569300078,24.02361828017275,127.90733312103846,16.859575702531597,127.90733312103846,16.859575702531597
KMOS3D,GS4_20651,GS4_20651_H,1.30673,0.37894,26.5258038342536,1.4973129248721262,0.0172104933893347,2.6284443512668485,1.0915985432678044,55.3473,5.53473,15488166189.124796,1548816618.9124796,11056725081.986456,2476687009.1307,26544891271.11125,19029830830.582203,238.5697602315644,32.697819582943225,248.94860334281373,27.262758683189684,219.9348659011281,42.2215131484523
KMOS3D,GS4_24110,GS4_24110_K,1.9972,0.4431,41.69395768664,4.907548516823255,0.0085796302741665,7.204088813678729,3.0395745890881303,328.78452,32.878452,77624711662.86928,7762471166.286927,38899869679.03744,13467416524.354736,116524581341.90672,86826238671.20865,178.9758989073188,21.57165006560514,204.08272383431424,52.83010636978662,204.08272383431424,52.83010636978662
KMOS3D,GS4_27230,GS4_27230_H,1.42316,0.4653,40.1317789146943,2.3129439097589315,0.0346508450900214,2.1569488052424246,0.8961968035860695,17.232275,1.7232275,10964781961.43183,1096478196.143183,5786449153.405277,1692345121.197805,16751231114.837109,12397961012.46836,134.63951882377086,21.419685712748503,99.98301960805334,10.894011859681603,99.98301960805334,10.894011859681603
KMOS3D,GS4_29868,GS4_29868_K,2.22394,0.32007,32.9685421988873,5.840959342988713,0.7184971695427507,3.899750457620424,1.6438643453969752,101.208466,10.1208466,19054607179.63244,1905460717.9632444,16642471411.724474,3192403274.760528,35697078591.35692,25299207684.43484,283.28559919365085,29.61155560906077,283.28559919365085,29.61155560906077,283.28559919365085,29.61155560906077
KMOS3D,GS4_30274,GS4_30274_K,2.22453,0.35627,26.2650983141823,3.6261395292643095,0.042262698476274,2.1585147865919856,0.8983990431494147,335.0584,33.50584,158489319246.11108,15848931924.611109,43846918418.90161,27832153469.5669,202336237665.0127,164442745567.96213,814.6246156995259,18.316915218051665,790.8943367943739,18.059326295384924,790.8943367943739,18.059326295384924
KMOS3D,GS4_33234,GS4_33234_YJ,1.03943,0.40174,61.3705150809571,2.399388838725021,0.0249071505750002,6.147711692260918,2.6293836968919404,23.951105,2.3951105,14125375446.227554,1412537544.6227555,6677987347.640575,2195978965.7234755,20803362793.86813,15624395876.70947,110.02276060530971,21.13026387239517,109.07895932023152,16.555759254140536,109.07895932023152,16.555759254140536
KMOS3D,GS4_41438,GS4_41438_K,2.01848,0.46161,49.223080510599154,2.742138208277776,0.0428459095043402,4.536480745716107,1.8886732711126042,146.8277,14.68277,66069344800.75964,6606934480.075964,25046526596.611664,11186293373.20302,91115871397.3713,70657531919.50905,141.050481159832,26.35459881621905,122.01220363451915,26.961682779709506,122.01220363451915,26.961682779709506
KMOS3D,GS4_42235,GS4_42235_K,2.43251,0.31124,25.0235090662798,3.1425729173368984,0.091450534631497,3.9927347884552797,1.6736097276574662,57.142735,5.714273500000001,13803842646.028866,1380384264.602887,11724848540.035828,2288778239.2269955,25528691186.064693,18111271216.6514,357.06803615173754,51.41035606565213,357.0567312757364,51.443405082028015,357.0567312757364,51.443405082028015
KMOS3D,GS4_43501,GS4_43501_H,1.61351,0.46222,64.42827868242983,5.083532014794383,0.052138789895327,5.851864893464672,2.4344653328477026,53.3479,5.334790000000001,39810717055.34969,3981071705.534969,13570850192.203796,6442167249.859182,53381567247.55349,42060208836.86086,356.65893038464054,40.28199617617498,383.1527546673221,76.4096815733439,383.1527546673221,76.4096815733439
KMOS3D,GS4_43891,GS4_43891_YJ,1.01817,0.31711,24.915458894382,6.529383668875305,0.0578552983318064,8.677882148135327,3.7534192693878534,34.1233,3.41233,20417379446.69532,2041737944.669532,8673303603.493792,3218821237.0171003,29090683050.18911,22183227422.28269,339.9805119020982,71.0917887083858,339.9805119020982,71.0917887083858,339.9805119020982,71.0917887083858
KMOS3D,U4_06203,U4_06203_YJ,0.80251,0.46086,37.990040687583694,4.7941382694023424,0.0541273675577683,7.8065881523127745,3.2522299906543806,11.738234,1.1738234,38904514499.42805,3890451449.942804,5608982766.588444,5995516361.728543,44513497266.016495,39306767052.40579,181.98590110055227,17.34058214487004,189.7236923682536,17.174255522778036,189.7236923682536,17.174255522778036
KMOS3D,U4_07799,U4_07799_YJ,0.80905,0.43543,27.6431955274704,5.435157077073637,0.0930412053136713,45.6163151640174,19.330357593230836,5.834111,0.5834111,15848931924.611109,1584893192.4611108,3124552812.509355,2369205305.1996617,18973484737.120464,16153992491.923391,207.55805033088964,33.90709552445997,207.55805033088964,33.90709552445997,207.55805033088964,33.90709552445997
KMOS3D,U4_10403,U4_10403_H,1.42696,0.4164,30.8262159711326,2.1140161359460845,0.0346560022286243,2.715708437252327,1.1255235051626165,41.256275,4.1256275,18197008586.099827,1819700858.6099825,10021589736.975082,2894042351.845347,28218598323.07491,20774103647.06105,128.33455070661643,24.6345801584826,142.22737127076886,22.253086654232774,158.59651288714932,21.508883980324725
KMOS3D,U4_12280,U4_12280_YJ,0.78672,0.49458,55.63524137683543,2.4347031626551257,0.0307218064688343,2.6589221248776775,1.1019634130677067,29.901707,2.9901707,58884365535.55884,5888436553.555883,10022563813.542522,9377557604.746372,68906929349.10136,59731233788.7126,514.5291440037217,88.58735711279888,506.3993793235253,99.12370712754868,506.3993793235253,99.12370712754868
KMOS3D,U4_16101,U4_16101_H,1.66495,0.38754,46.83386152863751,0.7035520761346655,0.0260574843012839,1.7780188809468536,0.7392262049557261,106.15994,10.615994,6918309709.189363,691830970.9189363,13830420525.840488,1131337842.5570855,20748730235.02985,15464266589.588192,1108.2602119834137,123.4848610633426,1058.2524304682383,81.90951407172,1006.4753524311066,53.02047761564179
KMOS3D,U4_18696,U4_18696_YJ,0.91193,0.46086,59.296324189106194,2.548909325077399,0.0482443405377425,3.2348585141241033,1.3423925834119261,25.919014,2.5919014,9120108393.559114,912010839.3559114,6027714649.92743,1415943188.416251,15147823043.486546,10932050174.199583,122.09724207930664,21.24899227369443,141.97969119285082,20.02881903231368,141.97969119285082,20.02881903231368
KMOS3D,U4_19575,U4_19575_YJ,0.89593,0.43905,52.03358372080682,3.3123918701810418,0.032003786185324,3.1401327344077945,1.3019518745348186,20.555786,2.0555786,18197008586.099827,1819700858.6099825,6314620279.445881,2824985757.861317,24511628865.545708,19261504374.170258,151.1505709772862,23.15972758039546,121.16182284448936,32.70555638446096,121.16182284448936,32.70555638446096
KMOS3D,U4_19708,U4_19708_H,1.66472,0.40033,22.0576226476609,6.853139566126949,0.1042302595608661,5.383104027129327,2.242491487426432,210.35791,21.035791,181970085860.99823,18197008586.099827,36610342167.977806,31029612685.719196,218580428028.97607,185616349769.93677,437.1081509494034,156.20014207605834,437.1081509494034,156.20014207605834,437.1081509494034,156.20014207605834
KMOS3D,U4_20987,U4_20987_YJ,0.9114,0.55829,68.27325060131268,2.7012494103176525,0.0482365966128152,5.532220867357179,2.319113186698887,22.01332,2.201332,5370317963.702533,537031796.3702533,4870215732.184785,825443015.5097625,10240533695.887318,7249780431.798352,95.98550494834446,24.50975494783757,105.4717133312948,20.98923257002308,105.4717133312948,20.98923257002308
KMOS3D,U4_21424,U4_21424_H,1.65632,0.39035,25.366690873921,6.245795903637657,0.1389885041143289,4.485181666489909,1.8860585748436298,8.912509,0.8912509,18197008586.099827,1819700858.6099825,4699329682.140881,2779407927.6748166,22896338268.240707,18794010241.13909,347.76446533602325,41.97088792795903,347.76446533602325,41.97088792795903,347.76446533602325,41.97088792795903
KMOS3D,U4_25158,U4_25158_H,1.65609,0.4024,22.9034194055532,2.675536055477279,0.0955548591241885,2.4871894084365405,1.0333487565196267,29.477654,2.9477654,7413102413.009162,741310241.3009162,7282630210.362945,1166746737.610729,14695732623.372108,10391861727.652716,193.42545117789348,49.367481971198046,219.33968677373323,23.675384920965783,219.33968677373323,23.675384920965783
KMOS3D,U4_26875,U4_26875_H,1.36434,0.45252,27.5219480900707,2.0904456658987787,0.0431910261549334,1.8016471889590462,0.7476525905673146,166.654,16.665399999999998,151356124843.62073,15135612484.362072,31459482168.27761,25474618544.47248,182815607011.89835,154590994388.3339,739.6746304034046,227.8380772684199,703.1342714963561,113.89456238241132,703.1342714963561,113.89456238241132
KMOS3D,U4_28358,U4_28358_H,1.41965,0.42109,22.6798610975364,3.8457014748662535,0.0779534082743159,2.5178298359890907,1.0478280420909876,88.403534,8.8403534,91201083935.59116,9120108393.559116,20533824532.1878,15014031520.05866,111734908467.77896,93484093090.458,391.3075768020034,63.251631098599184,399.5091362070049,63.22707536452972,399.5091362070049,63.22707536452972
KMOS3D,U4_28931,U4_28931_H,1.59989,0.38094,68.97415244192334,2.963335973116328,0.0695210785481836,5.554553448142875,2.3172021287725917,9.772372,0.9772372,8128305161.640995,812830516.1640995,4190669924.9132648,1236333594.4181948,12318975086.55426,9145001870.985712,128.34599747422584,17.159795051073544,119.63103327832174,22.297820268903592,119.63103327832174,22.297820268903592
KMOS3D,U4_30029,U4_30029_H,1.35689,0.38094,34.740454349392486,1.182921493599152,0.0259033903707843,2.0411844496208364,0.8477712202423624,6.918309,0.6918308999999999,5754399373.371567,575439937.3371567,3140383425.808072,858801724.0692533,8894782799.179638,6555541183.559838,138.4206114012602,25.07186067687533,139.87031169524056,20.618598074284403,121.1110802242334,18.76921152727905
KMOS3D,U4_31577,U4_31577_H,1.51753,0.49867,51.70742437811528,4.498911517648777,0.0607961015898483,3.730407188590207,1.5477252352585769,335.19727,33.519727,117489755493.95303,11748975549.395302,42724811170.84359,20198454587.84457,160214566664.79663,125017007385.44778,443.0905686925555,30.36476983057511,473.8477734917115,36.371726046650046,473.8477734917115,36.371726046650046
